Years BP,CO2 (ppmv),Temp Anom Interp,CH4 Interp
14758.515,227.9025821178081,101.24539871163925,462.4675817809514
14763.412,224.64412988292017,101.31397591325572,462.79335407920445
14776.283,227.39272967198517,101.49422038170688,463.6495957068979
14787.831,227.78536212593403,101.541248015873,464.4178249289168
14799.135,228.50250206425628,101.2945337301587,465.16982208216416
14810.614,227.5760816830967,101.044,465.933461088014
14822.391,226.50690563613685,101.0770828397694,466.716924505724
14834.75,228.4041873231957,101.17468214483141,467.5391053989463
14844.772,227.87363187172843,101.13208708708709,468.2058176662717
14857.525,233.1674385645637,100.84485735735738,469.0542093590674
14869.177,232.22123314488178,100.58242492492495,469.8293571677757
14880.662,227.85150672131329,100.65120255752574,470.5270780826106
14892.457,230.6301423785333,100.7608174417308,471.2403822750819
14904.212,228.71528957073212,100.88395549699896,471.9512674622374
14915.908,228.35879507223092,101.03377250768554,472.6585846165523
14929.02,228.46979297537328,101.20172741911873,473.45153455904347
14953.662,228.890295544307,100.87925876311675,474.9417627837893
14976.478,229.78672581367329,100.95805724588685,475.14826234669295
14987.256,227.65098593922204,101.07951318458419,474.5696839824836
15011.48,228.3650655244248,101.44750687082842,473.2693052206903
15034.777,225.38083520649624,101.42609415661225,472.01868913690976
15072.534,228.99480745157686,101.17805256869774,469.99183969383563
15095.81,234.47446894840783,101.46614614614613,468.74235091991306
15133.528,229.67160656998294,101.31878344350015,466.7175950522892
15156.516,228.8057322422929,101.22833648095688,465.48356652784634
15181.113,227.84358475209112,100.63684879040139,464.16316459572
15218.875,230.18339813242306,102.1315453384419,451.00864565587733
15243.443,228.26585961041698,101.08565346956154,451.1063038046564
15280.741,225.77162913978188,100.72222222222223,451.2545638841567
15320.944,227.64306095288393,101.07934151065203,451.4143713798978
15345.237,228.91652002838566,101.31116354033166,451.51093639977285
15382.846,225.38795165189697,101.12079200307575,451.66043270868823
15410.078,224.74311624898786,101.12655457093085,450.5300333704746
15462.934,223.2710402890986,100.85169275169275,446.9509295291624
15546.395,223.5305343345643,100.55108207569465,443.16305213606023
15649.43,222.75834505097234,100.39745898359344,451.16581113801453
15704.787,222.15764340429956,100.86293843890087,448.33190038049116
15767.681,224.8571801594681,100.63148973814579,445.1121452784503
15844.953,222.36468715588023,100.6155676914779,441.0878372946164
15920.254,223.5107392974745,100.80453494218199,458.8813536521279
15936.522,223.7681909549173,100.64095525389642,454.21381397792925
15995.492,223.7224506956352,100.54538876999898,437.2944130320544
15998.978,224.4079901815647,100.52762661775196,436.2942259590122
16014.67,222.39327867419098,100.55208967336173,431.7919495533366
16033.783,224.4802221411913,100.64903124365998,426.3081355754072
16083.0,224.242360124708,100.45759017043203,419.4418300653595
16114.135,222.4115117516632,100.32175452271915,420.45931372549023
16151.209,224.8625784974834,100.33451279605788,421.6708823529412
16166.707,226.1908800011438,100.53159434112226,422.1773529411765
16187.461,221.48984625503218,100.30824979114453,422.85558823529414
16208.708,227.3244742360862,99.9037673959428,423.5499346405229
16222.957,223.23631531576837,100.08527753893188,424.890589041096
16240.564,220.48517092637948,100.30956338970095,427.06131506849323
16260.727,218.56382460975144,100.30458616138763,425.10303893333327
16278.743,214.22122886828478,100.27027856468366,422.9315104
16296.958,212.84367513227136,100.12694365753856,420.73599573333325
16317.429,214.5978424508933,99.97361909104727,418.26855786666664
16337.251,212.42970768970437,99.85310229518163,415.8793461333333
16354.228,214.83094793202406,99.78458570750237,413.83305173333343
16374.888,211.2133503062316,99.81524216524215,411.34283306666657
16391.886,209.50810411665645,99.89741333333329,409.2940074666668
16410.706,212.94888538922996,100.14834666666661,407.02557013333353
16431.323,211.7934498012063,100.31212693021354,404.73415662650604
16458.381,217.18722610003746,100.22703085196717,405.43272805507746
16472.034,213.9380167825644,100.22222222222223,405.7852151462995
16509.932,207.94707338537606,100.19902523115499,406.76364888123925
16553.509,208.65010901966778,99.75252415786153,407.8887005163511
16590.012,208.4614276166706,99.83022492009029,408.8311187607573
16655.879,213.15469236971649,100.08273440153128,404.92198918516283
16733.528,210.24939480334604,99.85793713565926,406.46292221787496
16797.545,205.52548876941438,99.69450943014763,407.73333020709737
16869.315,205.18509194320177,99.66410063590068,383.73362165963425
16928.831,202.9290476816134,99.56347829730183,387.6678720112517
16994.774,204.3247383426767,99.78863900956922,392.02697327707466
17091.847,202.1012164231453,99.34220702664466,387.5887743061309
17163.698,198.631089252931,99.10880786771638,382.3767988585983
17236.245,198.29417538469403,98.7475897127689,377.1143365018858
17287.896,195.87573909141443,99.20813768115944,373.367642039171
17311.873,194.65141317549399,99.31245858443557,371.6283825256571
17360.496,190.50284337603904,99.10599729757821,372.2550639197041
17385.299,193.02021337722056,98.99704683792424,372.792265715795
17410.026,191.8856673685563,99.31592386258127,373.32782144743794
17434.971,190.75739808941378,99.33551445086702,373.86809878499736
17460.991,193.00049226913703,98.93443545279379,374.4316592709984
17485.291,191.4761142959414,99.10851558864591,374.95796671949284
17510.868,191.58573439908614,99.49136058073258,373.49586996016
17534.589,192.37047527166976,98.88504204687779,371.73934218487426
17561.459,192.6236483930915,98.46775334226167,382.37368305566855
17586.251,196.96328822867957,98.7298806419022,380.6208151158066
17612.004,195.79039289658348,98.9018992106861,378.8000016253555
17637.878,193.21020619774924,98.93331876138433,376.97063307598535
17665.057,194.3760035369042,98.78970479976442,375.0489971556277
17691.214,191.51895944996556,98.56505447585394,373.1996196668021
17717.049,189.52313905154722,98.75912950418665,371.37300853311666
17743.75,190.41145637495399,98.90911390575312,369.48516863063793
17769.713,191.7049630706334,98.69019104750892,367.6495075172694
17797.574,187.25256339861124,98.5002834704215,367.10042709342486
17825.432,191.20739896471937,98.37082578186718,369.64183328998587
17854.603,189.51763426245728,98.33333333333333,372.3030207463674
17880.995,190.2606131810841,98.33333333333333,374.7106879277744
17907.158,191.7237910053392,98.33333333333333,377.0974640897611
17935.988,188.54215704394005,98.32689813892762,371.4524541904476
17965.825,188.6564989836098,98.26087100843125,371.8109642535296
17992.042,188.9556833468375,98.38128081055909,372.12597777110244
18024.45,187.78531136917942,98.97026284104591,372.5153799939922
18050.092,187.7267726989902,98.94141414141414,372.8234845298889
18081.597,188.64072093684447,98.64298350019837,373.202036647642
18110.627,188.59044595252618,98.371985343882,373.5508501051367
18139.755,184.87510819689115,98.33982698573197,373.9008410934215
18173.163,189.01145740964958,98.64008987754187,374.3022589366176
18201.792,185.64837724764448,98.69612798090387,374.6462541303695
18232.181,188.87750852438725,98.66032522016503,375.0113968158606
18264.682,188.52153443206024,98.39739037977023,375.1404412141941
18295.805,189.03208526365853,98.25618392180331,374.5549722103463
18324.393,187.12107228232756,98.17025458468177,374.0171902522446
18360.352,188.73157502184154,98.24783603020495,373.34074903805043
18391.159,188.2127161368506,98.3517455323983,372.7612244548952
18422.425,188.46984987600774,98.48835583519028,372.1730654125695
18457.829,187.44688100668245,98.5,371.50706455750316
18486.591,187.08794749517838,98.5407614971809,370.96600940572887
18519.994,187.6657005045612,98.65421506691122,371.00635631189203
18582.943,188.57060817148658,98.4749116367591,371.3155707456568
18677.396,193.90294365325792,98.39579986279847,371.7795373044963
18747.045,191.27099266967372,98.38738948864899,372.1216630904068
18803.635,192.9746062473733,98.36867740521586,372.39964121248573
18835.152,188.43646889385016,98.25938621403256,372.55445719540785
18866.913,188.49917580509657,97.94473394535807,372.71047174100516
18993.816,192.7099140092297,98.65261637094224,375.54485332081674
19152.786,191.08550485764974,98.36917690579997,370.6947946491434
19282.155,191.58428202340798,98.55374238468235,366.747840882422
19442.725,191.51661846127155,98.14859050921466,358.53530130245235
19568.151,188.95303905155185,98.03728305600283,367.8187776119401
19629.493,191.41876528996985,98.10771178782338,361.50146716417925
19791.188,193.60063929670704,98.59847352448247,359.45444734140625
19883.882,196.05515178135056,98.36705481784134,367.14478941637327
20018.696,193.72302093582547,98.45621318252897,374.2774243742639
20213.307,190.47301770392272,98.16510750347287,377.5043058323564
20407.601,189.99022495118814,98.6749215504287,382.3161003810082
20536.804,193.92595404672443,98.45773393615563,370.0309873826094
20666.489,187.76130879373025,98.21502391155829,376.30228554915317
20828.392,192.65750201107113,98.52381389654117,371.6942441906858
20964.428,190.87078412905063,98.49803274445091,364.3728528867824
21067.69,188.40117180397905,98.22222222222223,360.01968533746845
21212.702,190.05178294941018,98.45647343887966,353.90648268149494
21345.184,187.24278170075527,98.4089157618707,355.37140611353715
21562.853,185.22605259203294,98.53066749666907,357.0884024621212
21790.593,187.9571766507431,98.05374290194084,357.2569192172604
21913.629,190.7825043804128,98.4063923444976,356.02223783241345
22055.594,187.38113959770786,98.07894736842104,360.2702143930085
22230.886,191.27052755302162,98.92328377886886,372.7175501843506
22292.199999999997,187.2242115241,98.60183403416251,377.07140516181875
22347.600000000002,187.0216472475,98.13107385811469,381.0053120305887
22550.100000000002,184.67921815,98.10929368768126,395.384664754882
22604.1,185.207494535,98.40317609080495,399.2191588146933
22650.8,188.4866056205,98.65534023246106,402.53528608493775
22749.300000000003,190.01358890950002,98.76656254951222,403.2841332580461
22833.6,186.13368892427502,98.54046824173943,392.5026821005084
22994.0,189.397339585125,98.17854018247719,386.9076726342711
23013.8,190.53007546182502,98.13219232411984,387.3592071611253
23107.3,190.08050149462503,98.22593142103527,389.49145353793693
23185.0,188.6041093398,98.40564720258358,389.90710932260225
23276.7,197.67188495834998,98.2559796591092,389.7533534540577
23358.4,193.532820435975,98.6557226915768,389.7294056847545
23445.2,186.77935625474998,98.55866140897623,389.706976744186
23600.5,187.98535915199997,98.32241241793976,388.196484375
23873.8,183.12944747075,98.30270682026881,396.8286602700782
24077.699999999997,184.6823772,98.8610658704307,375.847755102041
24269.8,186.726894870075,98.55227233454293,362.0517449976734
24643.6,180.565516782075,98.64520052596976,382.6688715953307
25163.6,180.69369987574999,97.78514709584954,370.84370333499254
25351.1,182.66041686875002,98.58634241411805,369.3186365320489
25543.600000000002,183.37891829900002,98.0,365.9664690626157
25786.0,186.541161542,97.99188728439631,356.7043941411452
26016.000000000004,184.51815170625,98.24251676245211,365.4491153546378
26254.499999999996,184.57168235580002,98.07065109442657,377.4112938425564
26315.000000000004,183.7673068405,98.21566434975321,380.4457248636012
26460.7,186.0128248,97.98780687733104,387.75343725643035
26537.1,185.5131813934,97.8047643413497,391.58534684333597
26703.699999999997,185.43660435787498,98.11111111111111,393.9466364586965
26857.8,186.43114764435,98.27541263170716,388.951411641687
26954.9,188.08462820879998,98.06402995602024,386.8106478511867
27042.0,187.3935686286,98.08620348963582,386.36369467607443
27084.800000000003,186.271358966325,98.24163319946449,386.6014694656489
27170.199999999997,194.928153007,98.28099263757412,389.7469274809159
27280.100000000002,190.0614572262,98.06917602306888,393.79477099236647
27441.9,191.95313370887501,98.07818967616265,402.4591885441528
27502.800000000003,191.23379793375,98.36536608863202,406.25635441527464
27549.7,191.5337587855875,98.12816240898431,411.5380952380953
27586.399999999998,191.95350057714998,97.88302205155058,415.69909297052124
27661.3,191.46001174245,98.32595555555554,424.1911564625848
27687.0,192.712370759625,98.55439999999999,424.84002548656196
27714.1,190.6078690615,98.29532784424721,419.2674467099172
27718.6,189.304523923175,98.25190831510787,418.34211075069567
27820.7,187.586392521325,98.3345776606646,397.3472659870251
27866.399999999998,190.5849616488,98.2019728099765,387.9499652455984
27885.0,189.27849064935,98.1259225186548,384.12524328081577
27927.1,188.98634898427503,98.00632886357343,384.1599103793246
27973.2,189.286787345625,97.94444444444444,387.44110045852443
28097.3,189.95757968037498,98.44701384972112,396.2739787411422
28214.1,191.816137593,98.02056342575777,400.7674282855237
28271.6,191.59419376510002,98.17506217049635,402.06204136090724
28369.699999999997,192.63389865615,98.19301239081861,406.8961316397227
28413.9,189.156744422,98.17534058015019,409.2694572748269
28426.9,189.6458701976,98.13586769498593,409.96749422632803
28577.399999999998,193.10010418009998,98.81355555555555,422.61405353728463
28626.4,192.8154242622,98.89381748160373,428.2120458891015
28724.3,193.80250764615002,99.25176767676773,439.39660611854674
28841.9,193.8897968002,98.72670374005016,430.5668753817958
28902.7,192.68758991725,97.77956505918362,420.24628894318874
28948.6,193.25940327540002,98.33054950375211,412.4549251679906
29008.9,192.8724796734,99.17472598323666,402.2192119731215
29150.699999999997,192.26433856792502,98.6206832999286,382.89227392449556
29205.3,188.0966829643,98.34798654786859,377.9547848990344
29249.600000000002,192.39141674277,98.8800663871419,373.9487269534678
29323.899999999998,191.0119519104,98.45243282498187,368.01692388176804
29366.1,189.82870639425,98.06528956104759,370.5888830761181
29410.2,189.2132558424,97.90062611986875,373.2766413811143
29609.199999999997,189.24251845,98.25588542627081,385.4050745487835
29681.2,189.77280474485,98.71231791920408,389.79325137326714
29742.8,191.28441196185,98.73984182020078,392.24529791816224
29837.800000000003,190.9669244527,99.05652705814622,395.07552045944016
29952.100000000002,191.375496743275,98.77777777777777,398.48072505384073
29999.0,191.5673410079,98.69967744149338,398.50127824019023
30101.5,188.2467783878,98.45729410236424,394.28122770511294
30181.7,188.475316491,98.55796670630203,393.6235491071429
30277.9,186.51738769949998,98.87686303957038,397.1666294642858
30312.699999999997,185.98864642130002,98.67889730812117,398.44832589285704
30400.5,184.2981804458,98.77129147878368,401.68203124999997
30528.800000000003,182.936081584225,99.02826363396434,406.40736607142867
30712.999999999996,187.14328122450002,99.27342047930284,408.8844803370787
30775.699999999997,190.33222284570002,98.41706280610778,407.29023620205817
31105.2,187.999563507075,99.01379866223954,399.15712365591406
31356.4,188.4753253155,98.18468213544614,410.2558773630635
31524.100000000002,189.94686495800002,98.38419057039236,416.9514204545455
31792.100000000002,193.71283854975002,98.54484789008832,421.7304054054053
31818.4,192.9276430365,98.4874931850398,426.42961876832845
31933.899999999998,192.507154839675,98.39708314539166,444.5656142365094
32026.9,193.3257604058,98.61111111111111,453.3744546498278
32079.599999999995,193.90502757875,98.61111111111111,458.8602564102555
32147.499999999996,196.41665588339998,98.61111111111111,468.58098290598235
32150.600000000002,196.9080549903,98.61111111111111,469.02478632478665
32307.9,192.46518778166669,98.7009846999707,440.55821152192635
32361.2,195.247244775875,98.74322874765353,450.308490971625
32434.8,194.110429478875,98.30297870408211,409.29659156556903
32511.100000000002,194.60682974099998,98.18057807402072,409.8475736568457
32594.6,194.4295742917,98.28640715545477,409.6877192982456
32677.799999999996,195.08012700165003,98.1523154848046,404.43818034118607
32714.1,195.93861278715002,98.36608670254932,404.2612510154346
32813.100000000006,199.302319209275,98.50130590923932,414.38562091503434
32880.9,196.70181603277499,98.42585474192241,427.55709534368066
33009.0,196.32609642975,97.98583816831989,424.6944444444443
33148.3,197.646004846875,99.21366782006916,439.5864819004527
33417.5,196.89622890765,99.5947054436988,456.40983606557387
33491.399999999994,197.12526326695,98.7611418308994,461.85984593163187
33555.3,197.79975641045,98.92244111544336,467.33610977371245
33758.100000000006,200.03106638475,99.04358900422905,422.60560747663453
33841.00000000001,195.627148340675,99.09028867957444,417.8076433121025
33885.7,195.2662323655,99.06022878614917,419.21532769556023
33907.49999999999,194.46060405395,98.82521268368144,419.37663847780124
33925.899999999994,194.47027317217498,98.58803815416351,419.51279069767435
33957.0,196.47191999325,98.31664318948222,419.7429175475687
33991.5,195.41091567172498,98.11833132771761,419.99820295983085
34064.200000000004,195.93175875274997,98.31838796124511,425.7299401197618
34190.299999999996,194.8874767012333,98.28687034006181,429.9278215223098
34250.799999999996,195.7913334535,98.71077626147752,429.1338582677166
34312.8,196.266613322,98.39849161649514,428.3202099737532
34334.4,196.20185201500001,98.5150190975594,428.0367454068241
34556.9,199.6474818549,99.31786740708266,452.6202991452997
34602.6,199.48892963999998,99.06492407447136,465.85556780595346
34620.0,200.2924224414,99.12714248253832,471.9944873208384
34647.8,198.89171239745002,99.22661105065896,481.80264608599964
34710.6,197.16130487224999,99.2100814336279,494.5098106712566
34825.6,202.795646976,98.8684947818169,509.4538726333908
34866.799999999996,203.0917776366,98.94846806182463,514.8077452667811
35089.6,198.7828307793,98.94310670443815,510.2945273631842
35165.799999999996,203.60050857025,98.30763178599533,499.80597014925416
35281.7,205.3761847385,98.22222222222223,461.13611713666194
35337.0,204.46706210535,98.22222222222223,426.63469516027664
35359.4,203.6185257355,98.22222222222223,425.7477058453803
35383.0,201.35769286432503,98.22222222222223,424.81319924575746
35445.799999999996,200.29875552115,98.43429153924565,422.32646134506626
35497.09999999999,201.06305549865002,98.75370123973045,421.72401746724745
35508.5,202.04126672700002,98.72790901137358,423.38814722395495
35530.7,201.88660042935,98.582239720035,426.62882096069825
35567.99999999999,201.8276293501,98.47924673328208,432.0737367436048
35672.50000000001,201.81310262977502,98.3043245359211,440.33286713286554
35701.600000000006,200.5019756069,98.45421019016425,435.6524475524463
35854.6,203.28865874520002,98.80884654331217,429.34070881226063
35948.3,198.799944457875,98.9666453310575,440.51657303370786
36086.5,204.123014498,98.91891018737887,441.129035339064
36173.100000000006,201.7797825328,99.44444444444444,451.24918998527323
36261.799999999996,200.09164615275,98.98273103385219,464.0947962690226
36506.3,198.9617645275,99.1519371727749,491.67338492597673
36591.8,205.10239260525,99.42174539313564,517.0469026548687
36669.6,203.76951759,98.97911593497066,525.5224791859389
36712.799999999996,203.7543230524,98.97484513931745,526.827937095282
36820.2,202.76033458287498,99.18166357452074,530.073450508788
36939.8,203.514345808,99.16704677737393,533.6438109161794
37023.4,206.3568576216,99.18873964952822,547.6543078586891
37118.600000000006,210.157174784,98.93509087277813,583.5687995674135
37143.200000000004,207.34584681975,98.84160471502241,573.1658978583166
37296.5,208.25190909,99.05555555555556,571.4664634146334
37302.0,209.65639176,99.05555555555556,571.43275988287
37338.1,206.586570978,99.05555555555556,566.874011713031
37431.0,212.50552869749998,98.52135597581373,575.8059040590404
37461.299999999996,209.83667782650002,98.65129293708992,570.2154981549822
37618.600000000006,214.29589900083332,99.10858226647704,545.3233218588641
37647.5,212.135905967,99.16666666666667,546.0134896729776
37777.2,212.09241359079002,98.95586622807018,539.1334702258727
37895.0,214.2064208262,99.01132136503315,481.50703227931405
38000.3,211.213425214,99.09476252365643,512.9132081686439
38088.5,214.36039257750002,98.66734711795954,507.46117907339845
38165.59999999999,208.335059710425,98.77726138221874,474.0384695471136
38192.399999999994,206.5229252229,98.89463525902528,462.4207183758473
38284.200000000004,207.41115700100002,99.70958351992836,442.2716150081565
38359.2,207.99977968,99.1187265380293,441.1092985318108
38412.8,210.7947524055,99.15092028833368,440.27862969004883
38472.9,207.2301825856,99.50848634651605,442.207959075206
38533.2,210.07869060075,99.22632641963806,444.603614137656
38573.6,208.23327262075,99.60308933772617,446.208663300558
38621.8,204.79190564040002,99.19688109161791,448.1235981929313
38670.8,204.455553872625,99.68253274048166,450.070316237045
38723.399999999994,206.543994036,99.06265782828272,452.1600584639912
38812.6,206.085787558,99.58864616417489,454.1564102564104
38874.700000000004,205.650989878,100.13771879988096,450.3013495276651
38955.6,205.98808959113333,100.37668966290872,445.27921727395415
38976.8,202.3448524395,100.62238119570769,443.9631578947365
39053.6,204.28298891580002,100.6238505242195,443.21353431686987
39120.50000000001,207.32358522299998,100.24536398467409,446.9898011545868
39265.7,208.685091262475,99.4029677008282,447.1758620689656
39303.200000000004,209.495641888,100.2346485919471,445.9588235294117
39319.9,209.326456305,100.32448425186263,445.41683569979716
39339.8,207.868080375675,100.43153393044463,444.77099391480726
39379.4,204.77737582487998,99.59723289777098,443.1946354883082
39402.9,191.53156337775,99.52792441282229,441.39523154516286
39454.4,198.138503631,99.35498726239467,437.45185694635495
39515.399999999994,200.402973875925,100.25583022388074,432.7810637322335
39621.00000000001,195.70159247466665,99.94360971990352,425.4682403433473
39709.2,196.6742707386,99.73978486401059,420.97982832618044
39757.100000000006,193.581354240625,99.91057006194622,418.7
39884.99999999999,193.873098888,99.78848052953272,416.16641988365876
39900.5,197.55250733926664,99.70065814943865,417.2237969328396
40042.7,192.59565555449998,99.97772808118854,417.3133333333358
40112.1,193.08131430805,99.88535031847132,429.29936536717986
40145.3,193.690311850125,99.93102188828885,437.99818676337355
40308.4,197.90454896091208,99.66711014352525,445.871410090556
40485.94648,201.32268604261674,99.06846173342385,418.0452991073125
40553.43999999997,201.48445246633034,99.00970917834954,415.7698765432108
40754.3,200.46615960740988,98.43015514100873,423.7407598197039
40907.388600000006,200.96619797440226,98.70403059549598,428.0916726973692
41167.90404000001,201.53203042679758,99.32687032520333,442.3110018954731
41303.5942,204.18539759772148,99.24890159654352,463.3340097788126
41605.9736,205.49006636725477,99.43843357045338,461.3559550243473
41759.207500000004,201.12434903906262,98.63455106093866,444.758742776874
41900.68680000001,199.89056576724948,98.69570604464515,418.6908391336345
42315.817500000005,200.8960917386434,99.11837012156121,419.11468522209674
42628.3001,204.82674347655342,99.62757646593633,449.02964469365423
42849.867,206.35415471090323,99.01987314778174,471.0714394618835
42968.078199999996,204.26047843855292,98.77550852219517,479.01628065789436
43171.885,203.16207190191966,98.50175454940685,477.1559713024279
43350.662500000006,201.66462398159248,98.56787557339445,461.4683461117172
43515.82055000001,204.2219503591491,98.94394512476143,426.0248532408598
43661.157549999996,203.18091908152513,99.09397141666108,414.35848549353346
43809.01,201.68967291161366,98.86762539305585,412.14142032698874
44095.19614999999,204.30591912829976,99.59042260208929,426.286799721572
44204.44639999999,201.99679013111552,99.76766986410874,430.02593632834174
44350.46499999999,206.22156348649375,99.16519566142084,428.0417678868554
44490.50250000001,204.82615482707928,99.73153648698198,440.69214341299187
44655.53499999998,212.28537276723182,99.07627936381166,465.7726340073504
44816.0105,210.4383494018988,99.32957732168258,465.51904591685235
44996.156999999985,211.4870756888481,99.22222222222223,462.4999435740495
45142.015,207.9533487146811,98.72222222222223,479.2479252685977
45280.38750000001,213.9182293789752,98.61111111111111,483.8490817601317
45460.322400000005,214.5013713408328,99.4690949518967,469.98415464788775
45696.05500000001,217.51186974587569,98.9993710083221,486.90322564554054
45877.10855000001,222.71746789063323,99.16666666666667,499.3270613577155
46057.33380000001,221.7721744693644,99.17413383067706,498.33526817127563
46181.255,219.24687294689662,99.62572435018873,497.6486594806225
46308.5475,218.34888238109227,99.61111111111111,509.94923093725174
46635.901999999995,216.41663219437746,100.04024443926575,496.524120672098
46746.4378,214.18284619947886,99.81267471204056,492.6667151911224
46887.935000000005,210.83763232817873,100.28011391177893,462.00026489929996
47086.27499999999,210.2720270577908,99.89448022902111,436.25359523809567
47314.97619999998,207.5966069009341,100.06688028169017,435.0455324540379
47524.35689999999,204.25993514002081,101.16487154179771,427.78579589249443
47710.390000000014,203.7878948817506,100.51901977165144,439.0568532206976
47943.751099999994,205.65965094423697,99.88888888888889,452.30885045171846
48223.18175000001,206.18208295015899,100.35978660567875,416.08883399405397
48427.859999999986,200.97514386943084,99.78421409214099,424.60864222001925
48987.952649999985,201.57862918592315,99.10610470871804,461.6595510834116
49302.98039999999,200.12004323663527,99.70929297266353,457.97659358752264
49462.655249999996,204.05803785391646,99.55351317404089,436.8757143630851
49728.31500000001,203.8713291389937,98.94184557079947,454.7265200573088
50006.51000000001,204.37676012041777,99.25900108433468,483.157698386383
50220.546899999994,206.74402693868802,99.19479908201264,471.9174461149052
50527.41474999999,207.40999031146947,99.27791867136499,490.92170810885074
51029.17010000002,207.63643592103043,99.73142760294006,512.5069281838568
51431.446599999996,211.57084710504336,99.67016508524264,543.3418548739069
51779.530000000006,215.07712976760632,99.33367085189685,525.4083346036589
52086.81984999999,213.81781717736385,99.42197447143498,527.197820909091
52384.780900000005,219.08254103386616,99.86207292039623,561.792897205588
52573.676,220.7236106732058,99.56288941087149,540.6993286018452
52800.742500000015,221.1479059817251,99.887882090692,529.9288452211963
53108.25250000001,223.71721395019227,99.82085558366131,532.8960714285716
53400.45315000001,223.261990272584,99.6240056137104,515.9555405109479
53806.25204999999,221.13790909272413,99.79161975042,438.05374491825614
54156.60319999998,220.3743647767866,100.65387570433292,441.61277312169165
54387.125000000015,217.95673832028174,100.03650085196203,460.3350462962977
54694.61249999999,213.88701388029443,100.09456244849018,471.1962510711222
55014.48765000002,216.8579026931373,100.31401665912855,503.63155866601466
55293.459149999995,208.19350573591464,99.59656315486473,460.76059415050935
55553.13,214.7766439566713,99.30507607722795,465.31173184357533
55909.53739999998,210.2748744860088,99.67527078294682,495.7257774725251
56237.12940000001,207.67411308560085,99.23811186550289,536.2247884615404
56503.58249999998,212.4366913146648,99.25643931927208,548.7825724375224
57210.94264999999,215.69652704379405,99.7741320444262,543.0121660980727
57476.264999999985,217.37632438255054,99.44508877434153,520.5096478032488
57843.72470000001,223.71829246142204,99.91851144758989,538.3650340208742
58217.01230000002,224.35339767076476,99.28877170762898,540.8223100599275
58433.319999999985,223.14855036746204,99.8575163398693,506.11379341864557
59105.06914999999,231.29357613421678,100.42657452344392,440.6631973911654
59380.40500000001,226.35329184425117,100.91352162973787,434.2642019616579
59733.46935,223.45481611599993,100.26989973664409,434.2283229970865
60109.88306666667,216.66068075629482,100.09706961005206,427.12412773019685
60373.05923333333,212.87091028761074,99.95484938750118,429.3513313448036
60516.6315,217.25313232793502,99.63082560125561,426.05002339604437
60817.61723333333,213.77895408048403,99.92192120257907,415.81878763351597
61060.877466666665,207.954258455404,99.66595229723394,431.652015090682
61234.84403333334,210.56770709704924,99.82300384261156,431.3990860109229
61554.1108,210.90340290966515,99.71569306930694,430.9349057317005
61900.7233,206.3768851547348,99.93310617911614,437.26422975499673
62552.00602222222,202.5567478249938,99.49454093994814,443.56466639650654
62774.57333333335,202.7086782342372,98.98849820008756,443.9497036474164
62960.89566666668,200.14813320360096,99.1643646093519,452.6952853673354
63555.792666666675,197.40343593339372,98.8954970961333,485.7719378733574
63896.87993333334,197.24236643525396,97.76502380174298,460.3530761524102
64113.77896666667,199.7280299125443,98.44724051247836,435.6541469651444
64657.29413333334,203.69546669849038,98.78540696301845,461.89177429061897
64867.4226,201.67027938028278,99.46101151209417,461.3825262647683
65046.72066666667,199.17080568979725,98.81977721808536,460.08849900974093
65546.44649999999,208.9757824141881,98.49047101449271,471.9465255870518
65764.51269999999,198.17360428453378,98.62466410133077,460.4237976198144
65937.23266666668,200.59108353507256,99.25028283066908,444.5650928064846
66439.3055,204.3859977224767,98.37217265066211,451.73680429509113
66959.71066666667,207.20522458616006,98.26787451798045,455.65588360197717
67314.5875,201.14189964947187,98.58046053566356,464.60500912664946
67729.6785,203.758804582249,98.38888888888889,479.5174753415528
68146.18849999999,200.17043811242027,98.34012543707779,453.09933874281
68619.99346666667,203.42547248921588,98.44444444444444,470.88887221536174
69081.5285,205.42035908699594,98.18515652002174,460.57665846994536
69592.01713333334,211.2583877926514,98.8438765979765,450.98470803182
70052.1648,215.55081317503786,98.15811579447498,481.2179025576519
70427.26266666668,220.32661122546068,98.91292902676297,469.9817862310005
70928.87216666664,225.17215906542418,99.24481314038788,472.576305245327
71279.16903333334,235.01577011604033,99.6854232756002,436.06202318594035
71693.65023333335,237.5634446299485,100.65058177331728,432.02954310365345
72092.81486666668,239.45635365708617,99.5161633836341,448.129152666738
72490.14999999998,232.79086554237838,99.63031295712551,453.34985950671273
72866.04366666666,232.33476105332247,99.73615322978301,447.8707189855784
73219.31633333334,230.89095840633553,99.23520233795489,451.93322626788034
73750.95566666668,232.73507960739272,99.21156393164316,463.0662425685427
74221.48233333335,231.3339802376306,99.73862605871692,469.7392039963936
74525.645,241.2403946279206,100.06816578483263,467.72021708974876
75067.95149999997,243.27000593612678,100.33333333333333,415.04164515282713
75545.13366666668,249.52367746086176,101.32183008048561,429.85342589371993
75850.65049999999,249.93957236494836,100.34105131777552,429.34683596153945
76247.47216666667,239.34140543854346,100.14026491259024,465.258032770452
76696.73599999998,238.01317290414426,99.310749185668,441.62483495630465
77056.4805,231.68344444807624,99.531652334886,472.0021463367856
77615.91499999998,224.91795384960736,99.5732498629134,451.2968070356355
78080.753,226.64717080896844,100.03245998475609,473.40972113207545
